,,time_point,1H,1H,1H,1H,1H,1H,1H,1H,1H,1H,1H,1H,1H,1H,1H,1H,1H,1H,2H,2H,2H,2H,2H,2H,2H,2H,2H,2H,2H,2H,2H,2H,2H,2H,2H,2H,6H,6H,6H,6H,6H,6H,6H,6H,6H,6H,6H,6H,6H,6H,6H,6H,6H,6H,12H,12H,12H,12H,12H,12H,12H,12H,12H,12H,12H,12H,12H,12H,12H,12H,12H,24H,24H,24H,24H,24H,24H,24H,24H,24H,24H,24H,24H,24H,24H,24H,24H,24H,24H,4D,4D,4D,4D,4D,4D,4D,4D,4D,4D,4D,4D,4D,4D,4D,4D,4D,4D,5D,5D,5D,5D,5D,5D,5D,5D,5D,5D,5D,5D,5D,5D,5D,5D,5D,5D,6D,6D,6D,6D,6D,6D,6D,6D,6D,6D,6D,6D,6D,6D,6D,6D,6D,6D,7D,7D,7D,7D,7D,7D,7D,7D,7D,7D,7D,7D,7D,7D,7D,7D,7D
C14192;C14193;C14370;C14371;C14734;C14736,,297.00909,15.06730663,13.39765012,15.27539366,14.06020563,15.03295138,13.2081086,14.7827097,14.53084318,15.04428558,13.97403214,13.845377,14.96259818,15.25888323,16.00530276,15.1699016,15.232284,14.79419655,15.21935334,14.73216568,14.88920005,15.08271143,13.63762612,14.75507617,13.39033143,15.74668023,14.89637888,15.09280767,15.09949555,15.2857317,15.30643553,14.50526963,14.90506963,14.54149142,14.98577722,14.94538881,15.93421116,15.69896702,14.49517171,15.66198862,14.74506284,15.31920423,15.49938753,14.73006475,15.46023564,15.63691941,14.81181001,15.29124812,15.30736906,15.07398904,15.01143595,17.55104785,15.21008173,16.15761342,15.50247003,14.61817828,15.45506736,15.01070848,15.46105286,15.12422152,14.88385336,14.40879854,14.73613006,14.57100341,14.25126345,14.72650434,14.96582325,15.21998877,14.44969401,15.55257931,18.13322803,15.12632357,15.40029661,14.43323765,14.40449019,16.75326693,15.87572317,15.38983115,14.50499538,14.31502348,13.95209578,14.76366677,14.10309965,15.05334278,14.18535256,13.97073707,14.28289778,14.61515992,14.64266194,14.99494837,14.4946832,14.94059485,15.27436386,14.1569027,13.64159066,15.04391115,14.28554113,15.35893821,14.61917078,13.98707985,14.92496933,14.40998328,14.86553331,15.069437,15.44610515,14.34254158,14.46232529,14.78343871,14.64568847,14.05777513,14.51745417,14.08759394,14.1091749,14.05876758,14.47089442,15.57339158,15.21545462,15.2437336,15.33355349,15.13945748,15.59258609,15.83765535,15.30599033,14.16658327,15.54878896,15.04889417,15.31771209,15.56147937,15.0569813,15.61500143,15.38689476,15.77698124,15.66993992,15.58557599,14.85080427,14.79817718,15.13587001,15.4386932,14.95976859,15.42613761,14.79719838,14.985414,16.56752148,15.90170216,15.4305587,15.30177701,15.48740657,14.96397119,14.06896556,15.55821083,15.8273896,15.44741753,15.01574936,14.77555826,15.23987905,14.81616494,15.05396443,15.18146076,14.85889508,15.07539175,15.50050771
C07140;C13731,HMDB0014353,298.02343,14.45663532,13.67248601,14.47292944,14.14874754,14.28305995,13.52280539,14.63354729,14.09381397,14.81498411,14.85467139,14.93253383,14.84650414,14.04834897,14.27387065,14.41447694,14.64006297,14.39275165,13.78204405,13.95319083,14.37647729,15.0031254,14.89747028,14.24025878,14.4756833,12.88509839,14.33176233,14.63366517,14.55336898,14.47871328,14.45802089,14.19743026,14.32681233,14.56965427,14.80997132,14.73254543,14.19084468,12.97169173,14.65234674,14.24148415,14.14027393,14.42717344,13.97209324,14.05181598,14.05162841,14.35706401,14.10885966,14.51238651,14.26115124,14.1098587,14.39971668,14.56684329,14.72412572,14.13080913,14.39225492,13.92308992,13.24046476,14.44426115,14.19876456,12.98902596,14.24583177,14.25724775,14.31903149,14.03563104,14.76702083,14.34488216,14.5667862,13.1950529,14.05050408,14.87336991,14.59280672,13.85440182,14.21315787,14.91215264,14.6709934,14.64889718,14.12609807,14.95681282,14.50017959,14.50492085,15.00300677,14.52357195,14.30351013,15.16155689,14.64399996,15.01280027,15.04788288,15.42189381,15.37113081,14.38151199,14.14361242,12.98758481,14.41662853,13.24132919,14.13360607,14.10207014,14.50914647,14.42927755,13.08750402,14.18851962,14.50286387,13.02304546,14.3037401,14.05346714,14.25425957,15.17008954,14.41501856,14.47192891,13.25906917,14.22938225,14.40721335,15.86442402,13.97645407,13.30538249,14.36105215,14.52522611,14.27015831,15.0519484,14.18083437,14.50513526,13.6526723,14.06437918,13.26418539,15.14118205,14.02279537,14.33838943,14.32962777,13.82092601,14.17980554,15.0400095,13.85806584,14.07105037,14.16252033,16.24083335,14.22166115,14.91164214,15.08405692,14.80417453,15.34779352,15.294591,15.72679818,14.98589249,16.63390969,15.81925941,13.70559885,12.94207552,14.265385,14.44007782,14.78256197,13.03885111,13.25288442,13.34994701,13.30324701,13.37147281,13.72799104,14.18333847,14.20367687,14.13764713,14.72525732,13.70688007,14.20722841
C07650,HMDB0014584,298.04078,13.9457065,14.24091998,14.15858582,13.75454328,15.27928985,13.99592469,14.19576961,14.9143318,14.29944111,14.18922898,14.89065859,14.5379696,14.54395631,14.34328747,14.44190642,14.9432309,14.57135684,14.83867058,14.38572968,14.02329116,14.05274064,14.36385294,14.46042577,13.98362724,14.57429259,14.83645322,14.70157419,14.75169231,14.89404215,14.39430135,14.5576631,14.62086447,14.61708143,14.22773808,14.99208002,14.63138434,14.37602665,14.7889271,14.37073145,14.19205025,14.41890335,14.06989887,14.39412749,14.18247314,14.11280842,14.0252747,14.50484157,14.37492867,13.26713393,13.89942214,14.26879211,13.21958345,13.90054001,14.15237771,14.5556804,14.32272453,14.15323402,14.44219031,14.89176598,14.18080604,14.4960655,14.29090704,13.99127327,14.15402135,14.48932606,14.54024891,14.04238312,14.32309491,14.49769487,13.6624537,13.50435019,13.83994451,14.36124773,14.48014979,14.26024083,14.09885864,14.49673034,14.52308348,13.86008297,14.26074106,14.30479738,14.50988132,14.72275293,14.4892358,14.87320892,14.41247231,14.765909,14.77658364,14.64141307,13.14890465,13.99082743,13.92737595,14.30705626,14.31481438,14.4446047,14.48459381,14.3034822,14.18833259,14.06271609,14.90714761,14.11014916,14.16279793,14.47523407,13.66007471,14.47241291,14.06754091,14.10454325,13.31961256,13.88041419,14.19859099,14.68728647,14.02313068,13.07369969,14.39318559,14.71363941,14.17461479,15.37994239,14.96315233,14.97617138,14.58293488,14.56894993,14.12231961,14.76442932,14.68144152,14.89870768,14.73570928,14.79552753,15.43934279,16.21248632,14.9251004,14.73115837,14.75645578,16.26592953,16.04119817,15.83524977,15.43738032,15.39645726,14.80123399,14.81232991,15.98280423,15.76800503,16.31721229,14.96132963,14.19258601,13.64198442,15.08719148,15.24699327,14.71950595,14.41325518,13.49845125,13.85609259,14.64458543,12.74516344,13.44982306,13.10164371,14.44766252,14.5840184,15.09416691,14.72266442,14.52594882
,,298.951,15.13783011,15.52703903,15.29935569,15.59176555,15.15302365,15.49967822,15.38938607,14.41415909,15.34575032,15.69061511,15.39066486,15.04079928,15.63132481,16.02176591,15.87278088,15.86631806,15.44417416,14.72096011,15.68328887,15.48295157,15.31677368,15.73928198,15.3922159,15.77382731,14.9099295,14.41329053,15.85821699,15.85550997,15.44478307,15.62810555,15.23526936,15.18086067,15.45194314,15.24654314,15.05278675,15.71373595,14.83303067,14.53788462,15.26796318,15.77424831,15.51816275,15.847542,14.78512785,15.98748446,15.62288627,15.90827384,15.33991486,15.63954872,15.19973237,15.41548719,14.56877733,15.57980152,15.2751898,15.38846638,14.43798753,15.02401022,15.74841774,14.51077342,15.68345038,15.7440805,15.24237296,14.9545602,15.06425225,14.71451091,14.778259,15.62038955,15.33593761,15.28564687,15.44589321,15.56134999,15.55957446,14.34258688,14.04928897,14.33969084,14.81362213,14.21310803,14.10846543,14.51287937,13.97860974,14.05870803,13.97462933,14.09582358,14.18154973,14.31418999,14.42725305,14.2062496,13.89304636,13.94444487,14.56586492,16.86983951,17.06764648,16.97541626,16.67567175,16.93135286,16.99536801,16.77259929,16.75735785,16.59388145,16.60631949,16.08083412,15.75798823,16.52833873,17.10698772,17.01153113,16.10225788,16.63178292,16.40504663,16.98000406,17.03896489,16.96368078,15.39636805,17.0098249,17.43530849,16.7454263,16.14461237,16.49450261,15.47421404,16.53621736,16.72629922,16.82579647,16.842397,16.48172014,15.71556977,16.70643575,16.36797595,16.53133564,16.44926255,15.43094072,15.83453488,16.04007542,16.29066327,16.29454745,14.37320545,15.67769828,15.23606681,16.26408325,16.17029064,15.79822325,15.33594163,14.99614408,15.79993953,15.69945091,14.91595587,16.27729491,16.19415921,15.80879324,16.13481364,15.79699408,16.48977339,16.24208389,16.83552778,16.33171577,16.50125499,16.91992166,15.93314046,16.73192779,16.18964192,16.09610432,16.65860898,16.73393701
,,300.02656,15.13047106,15.83197578,15.48121701,16.0259373,15.96525325,16.20816592,15.74902819,15.9924152,15.46977089,15.72277779,15.78674472,15.96240001,14.88703669,14.09919922,14.67512852,14.67069995,14.44606264,15.0744906,15.5248192,16.03183323,14.79209013,15.74963747,15.44544299,15.55994873,14.48491823,14.59869779,14.90211742,14.52308671,14.66778802,14.72511314,14.90111489,14.8315452,14.77386513,14.260956,14.77010644,14.93541239,14.91825895,14.12451544,14.99287141,14.78601256,13.97636982,14.75348681,13.67233116,15.25457738,14.92274676,15.15884548,14.73051381,14.96976844,14.63698487,14.73421199,14.4011896,14.86861796,14.86002736,15.0505968,15.61221632,15.50184278,15.06501232,15.8938313,15.36987544,16.08848949,14.37283096,15.4552756,15.39406118,14.97888169,15.53569128,15.31317507,15.68278319,14.62863715,15.51891325,15.58101221,15.72354941,14.32239956,14.76044546,15.13377214,15.68350384,14.4382334,15.22656071,14.72781417,14.55642339,15.02988622,14.97677923,14.74620596,14.91797861,14.84912976,15.67115515,15.12470329,15.37764138,15.0392215,15.14325827,15.41602954,16.04283956,15.57541874,15.152166,15.38430829,17.7219445,14.48716676,16.02135375,15.27971763,14.73469637,15.82234356,14.87985674,15.15106557,15.73333337,16.6721323,14.90243294,16.02846794,15.42849893,15.73026579,16.10275941,16.3136606,14.66700592,15.64480925,15.71898722,14.5510743,16.27824481,15.4860238,15.50963699,16.48101739,16.05508693,16.26709101,16.06655878,16.89886214,15.36188268,16.81308051,16.5169709,15.47687051,15.82163904,15.27249721,15.31459473,15.72373848,16.29921058,15.34728177,14.98911611,14.83617976,14.6264774,15.62703505,15.75106528,14.75853682,14.52883504,14.42059205,14.7871534,14.54074372,14.49277984,17.67143842,17.19314099,17.12336987,17.14954217,16.75666125,17.73228532,16.74678797,16.14557922,17.04533895,17.34659213,17.05027924,16.52151017,16.74676706,17.45581982,17.24448733,17.77492869,17.41952596
C11500,,300.04992,15.42473606,17.21808915,16.30926625,15.77492707,17.30997875,17.27418251,17.04376626,17.52972258,16.39969683,17.36655904,17.71008846,17.04378636,17.46846941,17.27925457,17.03966466,17.60222686,17.33476657,17.47523414,17.93747305,16.33461972,16.82965013,16.43979859,17.38997814,16.21369605,18.09235217,18.12887853,17.42638416,17.59708101,17.79081607,17.3081213,17.2971332,17.87743385,16.90571467,16.60013291,17.76905942,17.92739219,18.1809736,16.0247997,18.42925753,17.49935217,17.80812891,17.89666091,17.55634358,17.87498517,17.3733009,17.37078266,18.32124184,17.68067385,16.75922651,17.77824,17.80399817,17.31978162,17.24334008,17.17545887,18.44790591,19.22109927,18.74664472,18.99381806,18.14910849,18.52678454,18.12504945,16.95600775,16.97289331,15.90213016,16.76574966,17.24189836,18.19637264,17.02303163,18.14407445,17.60438056,17.27151354,15.63390424,16.60626128,15.7144627,15.48429939,14.60248897,13.62917025,14.95205009,14.45362871,15.14095682,14.160447,14.40853027,16.5721765,15.01901695,15.45838652,15.80362403,16.2720547,15.53576212,15.37039028,18.89592671,18.92860144,19.62240909,19.13559616,18.89320206,19.30161646,18.06939804,18.79095673,18.98328183,18.35796725,17.95199558,17.71591784,19.26932139,19.45928694,19.28648885,19.6920262,18.71839917,18.75834912,18.14992454,16.70115,17.58311964,19.32623967,17.4947422,18.23898779,18.80463761,18.29825903,17.66999392,19.4429497,18.16216291,17.09939758,19.39213284,19.60012828,19.58373101,19.97790668,18.93550345,17.80649016,18.40861451,18.86989211,18.59523918,19.28718072,18.84275185,18.55766364,18.64131428,17.01581751,18.23844916,18.25506655,18.57803123,18.51338956,17.21626681,17.52064263,16.61922301,18.69152844,16.00455532,15.68156432,19.99194343,19.4292525,19.71364518,19.4697631,18.35110115,19.10613369,19.24277753,19.09682081,19.34160732,19.75275801,20.02639843,19.48340665,19.57554276,20.26423939,18.86182749,19.45890852,19.68984523
,,300.10741,15.68188277,15.63091614,15.46581842,15.72249162,15.58467527,15.80631485,15.55415801,15.58861675,15.20714413,15.21771404,15.03632435,15.33880591,15.6760904,15.25249246,15.53168075,15.58418534,14.97744731,15.46391916,15.70274902,15.54967282,15.26172458,15.64612227,15.72980425,15.60745248,15.69115898,15.19612466,15.61369899,15.356299,15.42513897,15.56241817,15.11642089,15.10874965,15.18182322,14.88094887,15.18721542,15.49002054,15.49999137,13.09145974,15.54688661,15.21804897,15.1649246,15.27584005,14.84395562,15.54326768,15.29849239,15.47279492,14.97153904,15.40759207,14.95338,14.83353752,15.110024,15.12293317,15.19748919,15.15548114,15.35079324,15.78152148,15.06215123,15.62764434,15.65516591,15.60758326,14.5847353,15.10404102,14.69390545,14.51134323,15.08784436,15.49972317,15.19347344,15.45706621,15.43218409,15.28619444,15.21961209,14.23005008,14.23578422,14.19500589,14.70904512,14.13554807,14.29609968,14.01233337,13.01452775,14.0640711,14.24605876,14.2524506,14.54276036,14.20790202,14.87023387,14.51752085,14.59207231,14.19380234,14.49295381,16.37515246,16.25721558,16.42030079,16.37311795,16.16782253,16.54736063,15.98424909,15.69135552,16.07449512,16.10217145,15.75479208,15.1042845,16.11124666,16.56099754,15.85193787,15.4613395,16.21513131,15.93860912,16.47366406,16.53834796,15.98005722,15.36347151,16.73223231,16.79547118,15.79436589,15.72934716,15.736622,16.23854075,16.07455166,15.70894791,16.02197167,15.72300383,15.8090455,14.45676107,16.05555271,15.88509562,16.27631371,16.34483365,15.82238982,16.39144031,16.20085893,16.79649687,16.26825016,17.00229401,15.92516987,15.83369265,16.08884717,16.38697937,15.89468492,15.82986135,15.54307781,15.6463755,16.0769927,15.4475166,17.02990692,16.90295603,16.27982437,16.57577426,16.16526422,16.75896732,16.83448383,17.18435948,16.41855672,17.48278535,17.04501024,15.6984011,16.65142291,16.51945536,16.41809521,16.68977895,16.9016151
,,300.19388,13.31521325,14.16141738,13.79582148,12.64479645,13.31513142,14.38742406,14.27727314,14.36674767,14.42025816,14.11298644,13.95821761,13.91809171,14.69986079,14.54404418,13.56186936,14.47640996,13.22795864,14.29181467,13.94423317,14.00669286,14.24656885,12.91817902,14.35140297,14.26642901,14.23861212,13.74337267,14.28098023,13.8280394,13.25964721,13.08045624,14.11633383,14.37608425,14.07172382,14.22905784,14.5932422,13.87004907,14.18067934,14.56468901,14.58057075,15.00944973,14.39158699,14.06726327,14.3742722,14.45629613,14.19794558,15.26916486,14.82338049,14.46945937,14.20580512,13.59809307,14.67719085,13.08097771,14.4973316,13.18600897,14.62141509,14.50721762,13.91617605,14.37735815,14.09937195,14.0872496,15.13290346,14.8194257,13.9503516,14.1647077,14.50703137,14.15721396,14.55950604,14.68411997,14.74315949,14.96224496,14.12994634,14.5699943,14.70336137,14.41631373,14.36816255,14.06311823,13.92870808,14.64697534,13.6219583,13.90167595,13.95593973,14.1942589,14.33876498,14.28524447,14.53378866,14.28947591,14.41995333,14.02218336,15.43433701,13.20616056,13.02554161,14.02057161,14.25274367,14.46788172,13.29321178,14.00483111,14.29763353,14.36382279,14.37897524,13.88210845,14.26674254,14.38689438,14.51450243,14.00468976,13.98293607,14.07446129,14.31492683,14.13902444,13.96949609,14.19928652,14.49563416,13.82633452,13.89172877,14.19967823,14.8564934,14.13750852,15.0389682,15.38903191,13.85212975,14.45838353,14.02827971,14.73810541,14.55847286,14.24062263,14.08784737,13.86103316,13.61593055,12.77383623,13.04748881,13.97876866,13.7670206,13.41147265,14.36451952,13.65879726,13.05958148,14.07130136,14.43829149,14.15968725,14.67711544,14.14315161,13.96835803,14.63591363,14.27754367,13.18830434,13.63941671,13.89525161,14.15102695,14.50005069,14.22717892,12.86006714,14.0532039,13.839183,15.28730799,13.90446592,13.31996292,13.40177755,14.30253414,13.8892139,13.93758618,13.2289817
,,300.95632,14.37333537,14.00778811,14.30936852,14.07329118,14.29027806,14.1511689,14.34499917,13.97313543,14.38868974,14.23400163,14.14095761,14.72403771,12.96686658,13.32796003,13.73741108,13.97103909,14.10555707,13.80399664,13.10366406,13.90804867,14.5986746,14.23158245,13.85204967,14.14334254,14.6438331,12.87099288,13.75624512,13.7608759,14.17462478,13.1855711,13.64061035,13.84849352,13.92275428,14.938054,14.37109917,15.12235719,15.01432721,14.08426422,15.30363087,14.78435583,14.11357472,14.71149417,13.97130887,15.16965114,13.73608842,12.78462662,13.83342433,13.2454683,14.32544802,13.93843521,14.94497003,14.32543887,14.19651548,14.29663604,14.52557755,14.57320427,12.94330542,15.14156262,14.9593979,13.83608317,15.27070172,15.38683568,15.16664649,15.5583506,15.27210459,14.9484168,14.0961389,14.79560081,14.45831022,14.31023607,14.25951646,13.99830009,14.5733853,13.97373869,14.31914735,14.32316562,14.45873499,13.92025359,14.26837005,14.72442925,14.42658524,14.14094086,15.00716921,14.63257612,14.05262841,14.74480175,15.07696485,15.38767817,14.12138454,14.14516483,14.17564927,14.4244629,14.07939432,14.38334681,13.5090595,14.1827681,14.5071035,14.40733275,13.15366196,14.39279536,14.54045683,13.11457705,14.38892421,14.18396422,13.48839772,14.39946771,14.43077021,14.22710669,13.94628495,13.92154069,14.77590151,14.16653404,13.74650508,14.31334687,14.0988661,13.98573383,14.30151913,14.42329011,14.45047038,14.4583363,14.42123374,14.12925485,14.97198039,13.48871952,14.25814637,14.08268282,13.78938876,13.40878953,13.89395151,14.35501423,14.1948748,14.34658718,14.89369222,14.51700437,13.86476082,14.48483508,14.60086279,14.71446341,13.28147097,14.76439147,14.04157546,14.63539648,14.84827171,14.69135492,15.24761972,14.9809876,15.40415389,15.5486621,14.51393113,14.24500167,14.79553297,14.85551398,12.78878777,14.61366004,14.82095714,14.99734106,14.49196971,14.99939729,15.06854574,14.41879892
,,300.96547,17.14140763,15.8393811,16.20740323,16.72165859,17.97694718,17.12832798,16.91638758,16.09290426,16.21856295,16.4388317,17.51551125,17.52122786,16.1378442,15.4968309,15.72384891,16.02745654,17.42765151,16.46481077,16.46993877,16.29928549,16.34249208,16.53949679,17.76098601,17.23893792,15.62805352,15.59981691,15.86292689,15.80591145,17.86015334,16.71135698,16.29882292,15.86496966,15.83768224,16.30706874,17.73159614,16.32143882,16.12486734,15.71616828,15.22272987,15.79049495,17.23097722,16.4131129,16.43106003,15.93468214,16.09520148,15.8898549,17.05537049,16.84627725,16.77424395,16.04461286,15.01487505,16.34475406,17.51411868,17.13979867,15.809783,15.28311765,15.50556258,15.57494006,17.06324294,16.81130475,16.0202447,15.68804918,15.68432597,15.20100906,17.1819872,16.77541397,16.20830454,15.92048693,16.03851527,16.54364681,16.29971233,14.58997666,14.26978253,13.83799546,14.44260695,15.78212777,15.22502976,14.04514106,14.12096873,14.25856989,14.34315859,15.10525157,15.69561447,14.61835036,14.56565569,14.01345716,14.42275785,15.85469818,14.66415837,15.06884937,14.84073665,14.87798971,15.4372095,16.5378444,16.14430342,15.42174298,15.2945863,14.68795454,16.16348381,16.37555526,16.78899023,15.70364245,15.04216598,13.81284349,18.19183654,16.4040803,15.87666529,15.42971158,15.05631944,15.54695641,18.70415044,16.43860009,16.24647845,14.87721662,14.45849846,15.2655031,17.12653445,15.77565283,15.79629089,15.02086404,14.6639818,14.31194511,17.47365649,15.92149411,15.74143201,13.91085925,15.42347285,16.30114729,17.4522658,14.17783761,14.25341426,14.05794371,15.19583723,16.88740602,16.81345074,15.42731355,15.04636796,15.61907947,15.56521814,18.32761585,17.32760471,15.21543205,15.65392229,15.06849346,15.03072545,17.00740916,16.834981,16.15495001,13.51125433,15.28712794,15.13774626,15.95936936,15.4947504,15.42197193,15.54703851,14.36387053,16.15335104,16.95267772,15.05660716,15.06893371
,,301.00129,15.17974359,14.56650927,14.84889099,15.14942339,15.20620335,15.23213462,14.95932759,15.23065892,15.06160863,15.16624178,14.70726981,15.39160727,14.79797985,14.09685241,14.82416773,14.85937578,14.08883875,14.86920901,15.32283893,15.05098561,14.82234608,15.22036221,15.22271081,15.0381355,14.83724985,14.42414657,15.1481376,14.83608456,15.00815745,15.43293435,14.39775,14.35194778,14.58612414,14.46353519,14.68429604,14.91029946,14.93291414,13.91459465,14.64076013,14.68154912,14.61582061,14.87758793,14.61866181,15.02520379,14.87687516,15.00867782,14.55399724,14.74769945,14.7469095,14.49637125,14.72771048,14.69640856,15.07861797,15.15853831,13.92143277,14.88161501,14.22406371,15.09340178,15.006811,15.58081392,15.25869678,13.28395204,14.00913374,14.17293288,12.87998445,15.20701937,14.56659433,14.61211976,15.00574674,14.09595425,14.08423529,14.85213287,14.49437684,14.2964634,14.2640985,13.95470406,13.98107518,14.61761416,14.21873006,14.00890243,14.24086506,13.9539731,14.54015463,14.48112814,14.25841379,14.49522431,14.26848479,14.37535231,15.39223852,14.6388865,14.73051924,14.9126864,14.6797245,15.00345295,15.73066314,14.53080599,15.03872608,14.83567737,15.12903153,15.04867747,14.11837883,14.46424028,15.15991193,14.89336657,14.26918281,15.14819617,14.93230554,15.1227381,15.33859913,15.61465307,14.61614159,15.29844928,14.80455785,14.77920185,14.85019759,14.62846346,14.58634782,15.75111475,15.56077571,14.95026695,14.87854075,15.12598291,13.19629372,15.55336177,15.46227403,14.95815091,14.7777568,14.47933605,15.23593593,15.0223339,15.32103799,14.89115277,15.16271905,14.92924854,14.31527646,15.24567385,15.58501795,14.55363184,13.98910733,13.15194242,14.99513477,14.68668875,14.42417584,15.19884124,14.56132567,15.14657743,15.41014588,15.32478668,15.46616331,13.97044903,14.14466064,14.97694274,14.58055004,14.44865719,15.11282289,15.07151626,14.88488229,15.60521151,15.65984713,15.14185417
,,301.0033,17.39272722,16.3704737,16.91657855,16.42620768,15.77684148,16.50929328,16.69813352,16.04985758,16.50010756,16.37245378,15.64254081,16.83113896,16.21296444,16.07807561,16.46338936,16.4299943,16.30690559,16.18456451,15.94291631,16.59693017,17.01371562,16.59759202,15.83448862,16.85904818,15.41009195,15.82539068,16.56075284,15.97750374,16.62312565,16.06340981,16.41164781,16.45871545,16.72073142,17.04319813,16.69018763,16.25009293,15.74888691,17.18968814,15.82557112,16.17291692,16.10497727,15.87123371,16.41285503,16.16411222,16.41879657,15.85907892,15.7233856,16.31293687,16.86337311,16.49702868,16.09429213,16.92451143,16.49893331,17.04078259,15.78198381,15.75902783,16.15611589,15.93633525,15.94454535,16.35745092,16.72933258,16.62500775,16.57439722,16.73852942,16.8731882,16.44679323,16.76503456,16.67288541,16.74082155,16.29695026,16.48146469,16.92042628,17.23537441,16.59280555,16.32985414,16.62378284,16.90109145,16.15302312,17.21715676,17.36705858,17.28920861,16.73983336,17.31375618,16.91226412,16.95993181,17.19152255,17.38168697,17.44812427,16.67010127,15.08279366,14.9247039,15.44163352,16.07894262,15.57380548,15.3086769,15.84002408,15.22635508,15.48960899,16.12090372,15.08406336,16.8715859,16.23335372,15.47429832,14.73793703,15.1231901,15.66138281,15.50990146,15.43883446,15.1502065,15.72664911,14.34546368,15.09667321,15.90837823,15.30253398,14.3430506,14.01797988,14.13103879,14.29784085,15.10871355,14.38670322,14.55744708,14.32510435,13.64921196,14.58440241,15.08773703,14.78307591,14.35791544,14.44969221,15.17088513,14.62631812,14.98091511,14.8802123,15.72029485,14.57572675,14.7688779,13.44699779,12.80425184,16.22293624,16.77030633,16.04072254,13.5867597,15.84349069,16.66625759,14.67276119,14.00063556,15.08872825,15.18924102,15.19365994,14.81356509,14.12965062,14.19445732,14.66377722,14.31521364,14.88875677,16.05575335,14.36707928,15.00271505,13.87409497,15.07625373,13.6600002
,,301.0136,16.17291957,14.50579631,15.43148664,14.98363353,13.65406307,15.15857062,15.22188095,14.42018155,14.86275319,14.64173301,13.49807635,15.36979718,14.40497209,14.47391617,14.63007621,14.87526779,14.35974041,14.61035767,14.04091648,14.9914611,15.52363869,15.15617465,13.94621651,15.30120166,13.61777481,13.96480297,14.89713242,14.2473875,15.24384968,14.53063187,15.03435474,14.89274325,15.2100829,15.54711851,15.04253206,14.17711293,13.9630702,15.64566992,14.2470299,14.39897723,14.18262018,14.14995901,14.68714315,14.78095986,14.71064733,14.11776336,14.03036713,14.70753694,15.30009728,14.8996376,14.47099594,15.27648035,14.9897801,15.48648713,13.54993318,13.96205703,14.27661474,13.81589622,14.08693149,14.92412266,14.70315043,14.90862917,14.73927043,15.18820264,15.3933856,14.85346924,15.29987592,14.89656819,15.1433782,15.0842615,14.78652316,15.40801992,15.49800093,14.89518755,14.73450976,15.1694158,15.48956275,14.5201852,16.00407148,16.16223147,15.78949692,15.07501186,15.80481463,15.25784695,15.29714433,15.68996252,15.85060507,15.91631363,14.87789856,14.02073196,14.05606943,13.13498519,14.34195921,13.73773208,14.44797373,13.4969774,13.26916257,13.45269454,14.43209352,13.5194356,15.22466596,14.34158835,13.9598907,12.72801881,15.48621089,13.2149847,13.16069711,13.23062765,12.89342068,14.16800984,16.21830871,12.81029318,14.11745253,14.50492084,13.81151281,13.86779375,15.79478629,13.99559984,13.6068267,14.18126089,13.85100999,13.84456403,15.50185601,12.91086318,12.4128729,13.70209241,13.39284137,14.9557006,15.18247578,13.33989605,13.63845614,14.02126676,13.97801474,15.53148574,14.9894634,13.97282906,13.93821482,14.3648039,15.19235476,14.14671565,14.91166421,15.83927209,15.03114996,13.38710499,12.97144293,14.33473949,14.58460847,13.5125824,13.17065722,13.33311507,13.28701186,14.10872729,13.48532026,13.64118331,14.34999257,14.00831031,14.30949441,14.44252196,14.10845915,13.97456764
